ID,Score,"Emails Sent","Open Rate","Unsubscription Rate","Bounce Rate","Complaint Rate"
1113281,40.75,2654,18.88,0.19,1.21,0
661575,57.94,2654,28.59,0,0.38,0
303706,35.56,2654,15.03,0,2.75,0
1165886,59.02,2653,28.87,0,0.64,0
518644,44.18,2653,21.56,0,0.53,0
578895,48.12,2652,22.13,0,1.85,0.04
1327406,52.34,2652,22.63,0,3.54,0
195683,7.14,2651,2.7,0,0.87,0
1273272,26.92,2650,7.65,0,5.81,0
80834,44.12,2650,19.19,0,2.87,0
1045835,48.78,2650,23.29,0,1.02,0.04
1367192,74.2,2650,36.68,0,0.42,0
353129,20.78,2649,5.54,0,4.53,0.16
1497307,55.84,2649,25.62,0,2.3,0
36348,26.54,2648,12.21,0,1.06,0
811035,30.94,2648,14.48,0,0.91,0.04
1342806,38.88,2647,15.58,0.08,3.74,0
711608,59.9,2647,28.93,0,1.02,0
873726,38.12,2646,16.49,0,2.57,0
1155941,40.48,2646,19.37,0,0.87,0
988317,122.3,2646,50.04,0,11.11,0
1506833,39.74,2645,18.43,0.08,1.32,0
1170836,45.32,2645,21.39,0.04,1.21,0
1390354,126.78,2644,63.04,0.08,0.23,0
814763,79.72,2643,39.44,0,0.42,0
190485,72.14,2643,30.13,0,5.94,0
1072728,31.38,2643,14.13,0.08,1.44,0
773985,29.66,2642,12.1,0,2.73,0
1021862,38.38,2641,17.75,0,1.44,0
1271075,115.18,2641,51.64,0.2,5.57,0.04
1326988,60.34,2641,29.3,0,0.87,0
336116,28.02,2641,8.86,0,5.15,0
838951,47,2641,20.61,0.16,2.65,0
1346095,54.9,2641,26.31,0,1.14,0
491703,64.05,2640,30.51,0.23,1.17,0
1171160,55.62,2640,26.44,0,1.29,0.04
456313,37.64,2640,16.55,0,2.27,0
681596,62.02,2640,30.06,0,0.95,0
1434965,79.12,2640,39.52,0,0.04,0
164388,39.8,2639,13.87,0,6.03,0
1150780,47.68,2639,22.63,0,1.21,0
908178,41.74,2639,19.32,0,1.55,0
198610,37.68,2639,18.61,0,0.23,0
561028,38.54,2639,18.29,0.3,0.53,0
552051,69.1,2638,33.83,0,0.72,0
1217629,52.92,2638,24.79,0,1.67,0
527620,55.16,2637,25.87,0,1.63,0.04
1052553,65.48,2637,30.31,0,2.43,0
398385,16.32,2636,2.81,0,5.35,0
1503212,65.78,2636,30.39,0,2.5,0
1468186,82.62,2636,38.88,0,2.43,0
482530,60.78,2635,30.28,0,0.11,0
52405,64.34,2634,29.55,0,2.62,0
907713,37.36,2633,17.88,0,0.8,0
1206914,66.12,2633,21.86,0,11.2,0
1049349,48.52,2633,23,0,1.1,0.08
666309,64.56,2633,31.19,0,0.87,0.11
1094252,124.26,2632,57.89,0.04,4.18,0
1477686,49.24,2632,18.96,0.68,4.64,0
57172,94.22,2632,45.7,0,1.41,0
442660,67.08,2631,32.32,0,1.22,0
569942,43.04,2631,19.32,0,2.2,0
686851,36.12,2630,16.46,0,1.6,0
288973,40.9,2630,18.4,0,2.05,0
1165245,21.1,2630,9.49,0,1.06,0
776665,57.96,2630,25.71,0,3.27,0
844467,50.88,2629,23.08,0,2.28,0.04
1109900,45.9,2629,21.76,0.08,1.07,0
1505412,23.33,2628,10.37,0.23,0.95,0
1025571,74.92,2628,36.05,0,1.41,0
1082098,47.35,2627,22.1,0.19,1.29,0
184821,53.28,2625,24.74,0,1.9,0
369254,44.36,2624,20.05,0,2.13,0
719051,67.54,2624,32.09,0,1.68,0
1524245,92.86,2624,45.9,0,0.53,0
1516620,37.44,2623,18.3,0,0.42,0
985300,42.36,2623,20.34,0,0.84,0
397792,83.64,2623,38.77,0,3.05,0
1446662,54.34,2622,19,0,8.09,0.04
801509,19.74,2621,9.1,0,0.69,0.04
327352,21.3,2621,9.28,0,1.37,0
568812,55.2,2621,27.06,0,0.46,0.04
1215724,51.6,2621,25.34,0,0.46,0
1096177,40.52,2621,19.99,0,0.19,0.04
557189,49.44,2621,24.26,0,0.46,0
367947,125.34,2620,51.67,0,10.92,0.04
329765,18.02,2620,7.86,0,0.99,0.08
750293,40.28,2620,18.8,0,1.34,0
783381,36.86,2620,15.53,0,2.9,0
564270,77.86,2619,37.44,0,1.49,0
1134300,49.22,2619,24.5,0,0.11,0
293976,38.58,2619,14.06,0,5.23,0
1507767,28.44,2618,13.57,0,0.65,0
767004,51.92,2618,24.62,0,1.34,0
964060,56.14,2618,24.2,0,3.71,0.08
23857,39.46,2618,17.44,0,2.29,0
243513,57.9,2617,23.29,0,5.66,0
452128,41.86,2617,19.63,0,1.3,0
1364799,37.16,2616,14.99,0,3.59,0
1196722,18.88,2616,7.41,0,2.03,0
232484,75.14,2614,37.26,0,0.31,0
327704,34.3,2614,9.68,0,6.73,0.37
1128653,56.62,2614,25.43,0.24,2.52,0
1054518,74.98,2613,35.84,0,1.65,0
41105,30.72,2613,13.25,1,0.61,0
75160,60.8,2612,24.27,0,6.13,0
322985,19.04,2612,5.84,0,3.68,0
1289378,22.38,2612,10.31,0,0.88,0
1027318,74.78,2612,34.67,0,2.72,0
1226714,73.96,2611,35.95,0,1.03,0
966711,108.96,2611,54.37,0,0.11,0
1404919,54.3,2611,24.08,0,2.99,0.04
1005552,58.22,2610,25.7,0,3.41,0
1360576,85.54,2610,38.56,0,4.21,0
110613,48.64,2610,21.87,0.2,2.07,0.04
62584,62.94,2609,29.93,0,1.38,0.08
373763,67.94,2609,28.22,0,5.75,0
397580,158.88,2609,77.33,0,2.11,0
1074354,28.2,2607,12.99,0,1.11,0
1348714,16.3,2607,6.73,0,1.42,0
1409510,40.36,2607,19.2,0.04,0.92,0
644597,36.42,2607,17.63,0,0.58,0
673721,27.12,2607,11.72,0,1.84,0
454172,55.3,2606,25.12,0,2.53,0
1428815,13.7,2606,6.47,0,0.38,0
1369319,44.94,2606,20.64,0.12,1.65,0
947169,33.38,2606,15.16,0,1.53,0
121516,48.9,2606,24.26,0,0.19,0
1053995,71.36,2605,31.07,0.08,4.49,0
259434,37.38,2604,16.08,0,2.53,0.04
898973,84.22,2603,41.45,0.08,0.46,0.04
805217,52.26,2602,22.51,0.16,3.38,0
88069,10.88,2602,1.87,0,3.57,0
811780,60.38,2602,29.19,0,1,0
151650,55.46,2602,26.65,0,1.08,0
549864,72.16,2601,31.81,0,4.27,0
5033,139.44,2601,68.91,0,0.81,0
914982,34.9,2600,11.6,0,5.85,0
166802,24.3,2600,9.88,0,2.27,0
1156505,43.98,2600,18.99,0,3,0
749065,60.82,2600,28.72,0,1.69,0
823176,61.38,2598,23.18,0,7.51,0
1266504,70.24,2598,33.23,0,1.89,0
26962,31.84,2597,15.03,0,0.89,0
1005226,90.58,2597,42.83,0,2.46,0
275111,21.8,2596,10.17,0,0.73,0
983788,71.38,2596,34.96,0,0.73,0
1006673,98.44,2596,48.03,0,1.19,0
1089598,114.78,2595,53,0,4.39,0
1067323,34.28,2595,15.95,0,1.19,0
152789,120.42,2595,51.58,0,8.63,0
1105654,40.64,2594,19.01,0,1.23,0.04
126366,54.94,2593,27.01,0,0.46,0
6434,32.22,2593,12.87,0,3.24,0
1255042,30.82,2592,12.9,0,2.51,0
457725,17.9,2592,7.48,0,1.47,0
1176258,50.88,2592,22.58,0,2.78,0.04
1487485,25.78,2591,10.73,0,2.16,0
514888,26.66,2591,10.63,0,2.7,0
1342033,53.8,2591,23.43,0,3.47,0
1120467,50.65,2590,22.87,0.35,1.93,0
669028,62.18,2590,29.08,0,2.01,0
84549,39.92,2589,18.76,0,1.2,0
181119,19.24,2589,8.19,0,1.43,0
137019,56.04,2589,26.27,0.16,1.51,0
1340477,68.8,2589,33.9,0,0.42,0.04
1016502,57.66,2589,26.28,0,2.55,0
124094,45.68,2589,20.06,0,2.78,0
414234,26.7,2588,13.02,0.04,0.27,0
967056,47.1,2588,22.78,0,0.77,0
305346,45.78,2587,17.9,0,4.99,0
1234266,57.24,2587,27.73,0,0.89,0
138399,39.6,2587,16.75,0,3.05,0
748198,41.86,2587,20.27,0,0.66,0
600335,52.58,2586,26.14,0,0.15,0
1240449,44.46,2586,21.5,0,0.73,0
682246,54.12,2586,25.28,0,1.78,0
805459,50.46,2585,24.88,0,0.35,0
207811,38.1,2585,17.15,0,1.9,0
238656,50.04,2585,23.16,0.16,1.62,0
841241,34.12,2585,13.66,0,3.4,0
491935,38.36,2584,16.62,0.08,2.44,0
620172,45.54,2584,22.03,0,0.74,0
1371134,52.5,2583,25.2,0,1.05,0
1345553,47.82,2583,23.14,0,0.77,0
899388,31.34,2583,14.91,0.12,0.58,0
1069623,36.98,2583,10.4,0,8.09,0
21624,96.06,2583,45.86,0,2.17,0
526311,69.84,2583,34.26,0,0.66,0
1335071,20.34,2582,7.81,0,2.36,0
1033700,44.42,2582,21.59,0,0.62,0
627602,46.18,2582,19.49,0,3.6,0
1081816,83.9,2582,41.18,0,0.77,0
1480537,29.26,2582,13.51,0,1.12,0
1164195,59.04,2582,26.73,0,2.79,0
167692,88.84,2581,43.57,0,0.85,0
1197051,39.66,2581,17.93,0,1.9,0
1363233,39.72,2579,13.97,0,5.89,0
213557,27.26,2579,13.44,0,0.19,0
178644,54.76,2578,25.73,0.66,0.66,0
1538390,25.74,2578,10.31,0,2.56,0
162711,35.4,2578,11.53,0,6.17,0
1311553,84.4,2577,41.31,0,0.89,0
306049,64.1,2576,30.15,0,1.9,0
1039129,68.38,2576,31.12,0,3.07,0
121343,45.56,2575,20.8,0,1.98,0
715664,61.46,2574,30.07,0,0.66,0
57338,30.5,2574,11.83,0,3.42,0
1338750,70.38,2574,33.83,0,1.36,0
1370581,57.04,2573,27.12,0,1.4,0
1232124,46.08,2573,21.41,0,1.63,0
307978,62.46,2573,27.4,0.04,3.69,0.04
1310047,16.66,2573,7.16,0,1.17,0
1334148,23.92,2573,10.06,0,1.9,0
1193604,39.2,2572,17.38,0,2.22,0
919405,29.68,2571,13.83,0,1.01,0
1241551,102.62,2571,50.53,0,0.7,0.04
160225,47.98,2571,19.71,0,4.28,0
813566,20.06,2571,8.82,0,1.21,0
433945,82.72,2571,40.66,0,0.7,0
1014459,25.46,2570,10.86,0,1.87,0
178097,38.24,2570,18.15,0,0.97,0
607398,35.84,2570,16.13,0,1.79,0
1390606,84.28,2568,41.17,0,0.97,0
865080,44.46,2568,19.93,0,2.3,0
1087125,103.52,2568,33.46,0,18.3,0
687139,104.12,2568,51.02,0.12,0.78,0.04
934406,44.83,2567,12.73,0.17,9.43,0
863398,56.74,2565,27.2,0,1.09,0.04
669232,54.6,2564,25.62,0,1.68,0
566227,31.48,2563,14.84,0,0.9,0
1356563,58.12,2563,28.2,0,0.78,0.04
1321299,27.6,2561,12.43,0,1.37,0
57384,25.62,2561,7.77,0,5.04,0
1482057,41.12,2561,16.42,0,4.14,0
1483377,77.66,2560,37.58,0,1.25,0
172610,27.24,2560,12.9,0.04,0.66,0
1091637,43.9,2560,21.6,0,0.35,0
1366956,15.92,2559,5.15,0,2.81,0
616695,44.86,2559,20.82,0,1.45,0.08
672274,53.7,2558,25.64,0,1.21,0
625701,19.34,2558,9.08,0,0.59,0
263219,26.76,2558,12.75,0,0.63,0
450323,50.4,2558,25.12,0,0.08,0
59060,30.94,2558,11.37,0,4.1,0
1425308,69.52,2557,32.22,0,2.54,0
1006865,28.06,2557,10.31,0,3.64,0.04
1262878,17.82,2557,7.46,0,1.45,0
897751,66,2556,25.8,0,7.2,0
1030740,38.18,2556,18.66,0,0.43,0
1428488,57.12,2556,20.89,0,7.67,0
1055115,45.58,2555,18.68,0,4.03,0.04
53629,72.5,2555,34.53,0,1.72,0
677593,87.96,2555,43.35,0,0.31,0.16
177961,28.96,2555,14.21,0,0.27,0
1479891,54.34,2555,24.94,0,2.23,0
592360,30.68,2555,12.17,0,3.17,0
1234360,46.12,2554,21.42,0,1.64,0
196379,63.26,2554,29.12,0,2.51,0
821167,50.44,2553,23.22,0,2,0
1201014,156.8,2552,78.36,0,0.04,0
120846,45.4,2552,19.8,0,2.82,0.04
1315718,40.62,2551,16.78,0,3.53,0
869759,97.64,2551,43.14,0,5.68,0
366477,44.72,2550,20.6,0,1.76,0
1188021,77.2,2550,38.36,0,0.24,0
19727,34.84,2550,14.64,0,2.78,0
593310,52.86,2549,25.53,0,0.9,0
691863,61,2549,28.07,0,2.43,0
925747,33.78,2548,14.97,0,1.92,0
1144032,23.94,2548,9.97,0,2,0
1288578,48.14,2548,21.75,0.08,2.2,0
628603,75.08,2547,28.39,0,9.15,0
960832,86.72,2547,42.69,0,0.67,0
309944,46.16,2547,22.22,0,0.86,0
468091,99.52,2546,46.93,0,2.83,0
1379843,45.02,2546,17.44,0.08,4.95,0
433946,36.2,2546,14.72,0,3.38,0
244890,36.42,2545,14.16,0,3.97,0.04
792659,40.38,2545,19.64,0,0.55,0
917201,53.18,2544,20.03,0,6.56,0
531308,52.04,2544,21.1,0.08,4.8,0
170041,50.7,2544,24.72,0,0.63,0
532250,44.4,2544,20.63,0,1.49,0.04
1250464,37.34,2544,10.69,0.42,7.35,0
135703,19.54,2544,9.57,0,0.2,0
1438020,65.42,2544,29.8,0,2.91,0
397211,25.76,2543,10.48,0,2.4,0
651428,57.9,2543,28.36,0,0.59,0
498873,55.26,2543,18.47,0,9.08,0.04
647601,56.46,2543,28.23,0,0,0
235886,62,2543,29.8,0.12,1.02,0
26752,53.88,2543,13.69,0,13.25,0
533777,36.22,2542,15.51,0,2.6,0
1064500,78.1,2542,21.84,0.42,16.4,0.09
1033281,23.38,2541,10.94,0,0.75,0
48442,77.1,2541,38.39,0,0.16,0
1322141,58.6,2541,28.95,0,0.35,0
1080807,39.98,2541,19.4,0,0.59,0
1080913,54.84,2540,24.31,0.08,2.99,0
1294997,77.34,2540,37.29,0,1.38,0
661895,56.74,2540,26.99,0,1.38,0
1512770,48.12,2540,23.19,0,0.87,0
1233251,44.16,2538,21.09,0,0.99,0
912178,29.22,2538,13.82,0,0.79,0
365830,21.06,2538,9.11,0,1.42,0
1095154,65.9,2538,31.41,0,1.54,0
964024,48.34,2537,23.3,0,0.87,0
1387377,34.64,2536,15.47,0,1.85,0
1487377,85.52,2536,34.2,0,8.56,0
1308986,39.36,2536,15.97,0,3.71,0
774215,88.66,2535,41.41,0,2.92,0
687826,29.3,2535,10.9,0,3.75,0
1108333,82.82,2534,21.99,0,19.42,0
320039,46.74,2534,23.19,0.04,0.12,0
650005,67.56,2534,32.95,0,0.83,0
627396,92.82,2534,39.98,0,6.43,0
1489195,63.64,2533,30,0,1.82,0
451873,46.32,2533,21.58,0,1.58,0
758770,11.92,2532,5.29,0,0.67,0
895281,42.72,2532,20.18,0,1.18,0
400878,46.84,2530,21.89,0.2,1.23,0
520211,86.02,2529,41.82,0,1.19,0
1112913,91.1,2529,44.4,0,1.07,0.04
1374387,18.92,2529,6.02,0,3.44,0
791772,34.16,2528,15.85,0,1.15,0.04
1010348,90.44,2528,44.67,0,0.55,0
1039034,37.3,2528,17.42,0,1.23,0
1275457,52.92,2527,25.43,0,1.03,0
1018886,49.22,2527,21.44,0,3.09,0.04
1054833,58.34,2527,27.55,0,1.62,0
110765,98.94,2527,48.48,0,0.99,0
790457,87.22,2526,41.75,0,1.86,0
1182980,60.42,2525,28.84,0.52,0.59,0
954080,28.14,2524,12.52,0,1.55,0
1352791,47.08,2523,18.86,0,4.6,0.04
312966,37.64,2523,14.14,0,4.68,0
1418297,58.3,2523,26.73,0,2.42,0
1495809,47.86,2523,23.1,0,0.83,0
639279,36.1,2523,17.26,0,0.79,0
1015473,43.38,2523,18.44,0,3.25,0
498343,100.38,2522,49.48,0,0.71,0
1084389,37.84,2522,17.53,0,1.39,0
1547161,28.76,2522,13.9,0,0.48,0
711129,41.9,2522,19.48,0,1.47,0
538565,44.74,2521,22.21,0,0.16,0
200770,22.68,2521,9.24,0,2.1,0
1276300,29.3,2521,14.29,0,0.36,0
1164296,54.8,2520,27.04,0,0.36,0
876259,27.2,2520,9.63,0,3.97,0
355756,67,2520,30.76,0,2.74,0
548491,43.14,2520,21.45,0,0.12,0
780899,60.44,2519,28.39,0,1.83,0
817780,55.04,2519,19.54,0,7.98,0
500003,41.94,2519,19.22,0,1.67,0.04
903677,42.88,2519,17.83,0,3.61,0
38075,108.76,2518,54.14,0,0.24,0
215912,70.32,2518,31.31,0,3.85,0
638377,62.74,2518,31.01,0.08,0.24,0
1409196,67.4,2518,32.79,0,0.91,0
1368662,46.74,2517,21.9,0,1.47,0
1354098,38.22,2516,18.28,0,0.83,0
823945,75.14,2515,33.55,0,4.02,0
750073,41.2,2514,18.69,0,1.91,0
1045353,28.52,2514,12.62,0.8,0.44,0
68404,61.56,2514,29.79,0,0.91,0.04
794988,64.4,2514,29.12,0.04,3.02,0
531351,52.24,2513,24.61,0,1.51,0
853334,71.75,2513,33.13,1.09,1.03,0.04
909735,62.36,2513,29.07,0,2.11,0
1369641,53.34,2513,26.19,0,0.48,0
481740,40.22,2513,18.96,0,1.15,0
1417225,41.4,2511,19.98,0,0.72,0
146498,74.64,2510,35.77,0,1.55,0
1068102,21.6,2510,9.6,0,1.2,0
1310325,52.26,2510,24.73,0.32,0.92,0
1382997,65.94,2509,32.33,0,0.64,0
604563,45.94,2509,18.35,0,4.62,0
592937,54.78,2508,25.04,0.08,2.23,0
1356053,38.92,2507,18.18,0,1.28,0
102131,78.98,2506,36.46,0,3.03,0
457693,33.94,2506,15.61,0,1.36,0
445252,88.76,2506,39.75,0,4.63,0
88014,32.9,2506,14.49,0,1.96,0
38381,43.78,2505,19.1,0,2.79,0
358155,66.58,2505,29.18,0,4.11,0
1150909,31.06,2505,15.25,0,0.28,0
607157,38.26,2504,17.05,0,2.08,0
102510,51.62,2503,24.09,0,1.64,0.04
573034,28.46,2503,11.87,0,2.36,0
316915,56.4,2503,27.64,0,0.56,0
1253179,53.9,2503,25.95,0,1,0
1162875,27.3,2503,10.77,0,2.8,0.04
1146468,102.8,2502,50.36,0,1.04,0
1145444,62.84,2502,29.58,0,1.76,0.04
45116,55.38,2502,25.01,0,2.68,0
131337,75.08,2501,36.7,0,0.76,0.04
1486404,41.1,2501,17.91,0,2.64,0
102995,48.76,2501,20.78,0,3.6,0
903885,67.56,2500,32.86,0,0.92,0
129633,19,2500,7.56,0.2,1.64,0
823713,50.94,2500,24.61,0.12,0.68,0
3625,53.4,2498,26.1,0,0.6,0
111781,57.18,2498,27.39,0,1.04,0.08
289718,112.88,2497,55.4,0,1.04,0
912178,79.96,2497,35.78,0.08,4.08,0
1431360,37.62,2496,14.04,0,4.69,0.04
1249629,51.05,2496,22.09,0.41,2.24,0.29
1053739,58.34,2496,27.41,0,1.76,0
391663,16.22,2495,5.63,0,2.48,0
794126,72.5,2495,35.17,0,1.08,0
862194,35.06,2494,14,0,3.45,0.04
1425413,36.84,2494,14.81,0,3.61,0
941533,31.58,2494,14.63,0.08,1.04,0
400388,44.32,2493,20.8,0.08,1.24,0
1406242,35.86,2493,13.4,0,4.53,0
190635,34.36,2492,16.9,0,0.28,0
1386871,74.5,2492,36.45,0,0.8,0
884404,44.26,2491,21.49,0,0.64,0
92524,96.58,2491,46.4,0,1.89,0
1081632,62.4,2489,29.63,0,1.57,0
862294,75.18,2488,13.64,0,23.95,0
1341123,62.54,2488,29.78,0,1.49,0
1059895,86.1,2487,42.49,0.08,0.44,0
272789,44.4,2487,20.39,0,1.81,0
1141984,76.28,2487,34.6,0,3.54,0
1068449,38.42,2486,15.43,0,3.78,0
687574,49.32,2486,22.97,0.08,1.57,0
1149227,34.36,2486,13.6,0,3.58,0
1220695,79.84,2486,38.07,0.08,1.73,0
1251666,46.84,2486,22.29,0,1.13,0
204116,30.22,2485,10.64,0,4.31,0.08
1287534,41.4,2485,19.81,0,0.89,0
849972,111.3,2484,52.23,0,3.42,0
1047851,37.24,2484,15.36,0,3.26,0
367361,45.48,2484,18.11,0,4.63,0
972067,79.1,2484,39.51,0,0.04,0
1342580,41.52,2483,19.43,0,1.33,0
234741,44.28,2483,20.65,0,1.49,0
1546013,36.68,2482,11.85,0,6.49,0
763180,24.26,2482,11.77,0,0.36,0
1394836,50.06,2482,24.33,0.04,0.64,0
775469,23.46,2482,10.52,0,1.21,0
1413631,61.86,2481,29.1,0.2,1.53,0
701883,45.56,2481,21.21,0,1.57,0
509139,76.58,2481,36.88,0,1.41,0
435498,55.76,2481,27.03,0,0.85,0
516639,65.06,2480,31.12,0,1.41,0
1336523,101.14,2480,45.09,0,5.48,0
555306,47.6,2479,23.11,0,0.69,0
982695,38.2,2478,16.54,0.12,2.38,0
661568,9.06,2478,2.59,0,1.94,0
1187513,44.56,2477,20.95,0,1.33,0
300731,65.48,2477,4.54,0,27.98,0.11
497574,42.02,2477,19.68,0,1.33,0
1204490,28.38,2477,13.46,0,0.73,0
74625,26.46,2477,13.03,0,0.2,0
740050,44.8,2477,21.88,0,0.52,0
1493950,42.48,2476,19.3,0,1.86,0.04
270708,70.3,2476,33.78,0,1.37,0
1279480,59.64,2476,18.87,0,10.95,0
1150649,23,2476,10.85,0,0.65,0
1339870,39.6,2475,13.5,0,6.3,0
330017,69.42,2475,32.2,0,2.51,0
932404,57.64,2475,24.66,0,4.16,0
1186839,45.92,2475,21.99,0.24,0.61,0
1465472,80.04,2474,32.74,0,7.28,0
1204612,41.3,2474,18.47,0,2.18,0
320961,74.7,2474,34.28,0,3.07,0
734966,53.36,2473,24.74,0,1.94,0
1107929,104.42,2473,51.16,0,1.05,0
1284333,28.36,2472,12.76,0,1.42,0
283550,31.16,2472,15.05,0,0.53,0
990245,75.78,2472,34.92,0.04,2.91,0
1212107,46.76,2472,18.21,0,4.49,0.34
623790,26.38,2471,9.95,0,3.16,0.04
595387,47.24,2471,22.25,0.08,1.25,0
1297390,62.14,2470,29.37,0,1.7,0
1099736,42.38,2470,19.53,0,1.34,0.16
654885,72.54,2470,34.77,0,1.5,0
989437,50.4,2470,24.31,0,0.89,0
1545679,66.06,2469,32.34,0,0.69,0
428816,59.12,2469,28.3,0,1.26,0
1030486,36.92,2469,16.31,0,2.15,0
234801,38.9,2469,16.7,0,2.75,0
1373386,66.04,2468,25.05,0,7.01,0.48
1353739,90,2468,42.78,0.86,0.93,0
206256,36.5,2468,15.82,0,2.43,0
616644,71.84,2467,29.07,0,6.85,0
952324,58.16,2467,28.59,0,0.49,0
437692,56.1,2466,23.63,0,4.26,0.08
1205974,70.28,2466,33.48,0.16,1.42,0
1185470,95.84,2466,25.94,0,21.98,0
625360,28.94,2465,12.44,0,1.87,0.08
559278,58.82,2464,27.38,0,2.03,0
1209032,75.18,2464,32.72,0,4.87,0
24704,142.18,2464,69.18,0,1.91,0
146531,26.3,2464,12.46,0,0.69,0
516604,34.64,2464,16.95,0,0.37,0
1193212,57.58,2464,27.66,0,0.97,0.08
1538890,64.06,2463,30.45,0.08,1.46,0
244531,64.28,2463,23.33,0,8.81,0
1190572,69.6,2461,34.52,0,0.28,0
400249,189.28,2461,2.56,0,92.08,0
61842,25.74,2461,5.15,0,7.72,0
1375122,19.3,2460,9,0,0.65,0
421010,53.54,2460,25.9,0.04,0.81,0
67245,69.14,2459,33.47,0,1.1,0
194081,88.02,2459,42.46,0,1.55,0
188624,69.28,2459,33.7,0,0.94,0
282751,39.78,2459,15.7,0,4.19,0
388657,53.8,2458,25.6,0,1.3,0
1290284,36.1,2458,15.65,0.08,2.28,0
1330246,87.62,2456,42.18,0,1.63,0
1453473,114.52,2456,56,0,1.26,0
766824,50.6,2455,21.94,0,3.1,0.13
1425455,35.14,2454,17.04,0,0.53,0
75339,114.54,2454,55.56,0,1.71,0
54862,73.5,2453,36.45,0.04,0.24,0
932887,48.86,2453,21.33,0,3.1,0
558603,66.6,2452,31.83,0,1.47,0
1438609,75.06,2452,36.63,0,0.9,0
1265203,63.04,2451,30.79,0,0.73,0
1187779,9.3,2451,3.63,0,1.02,0
1409921,76.64,2451,35.42,0,2.9,0
687239,42.84,2450,18.89,0,2.53,0
429535,45.9,2450,21.11,0,1.76,0.04
164972,36.14,2450,16.67,0.12,1.06,0.08
1386633,47.8,2450,22.14,0,1.76,0
473019,60.74,2450,13.84,0,16.53,0
1518585,75.34,2450,32.53,0,5.14,0
830907,61.7,2449,28.03,0,2.82,0
958789,65.81,2449,31.31,0.25,1.14,0.04
160718,70.08,2449,33.69,0,1.35,0
1386948,66.06,2449,22.54,0,10.49,0
1346965,31.3,2448,14.79,0,0.86,0
284066,40.68,2448,15.85,0,4.41,0.04
1107663,56.34,2447,25.21,0.04,2.9,0
158080,41.62,2447,19.95,0,0.86,0
221554,34.34,2446,15.94,0,1.23,0
110014,43.09,2446,19.95,0.33,1.02,0.04
994439,72.78,2446,32.18,0,4.21,0
1029681,48.86,2445,20.87,0,3.56,0
667542,70.14,2445,30.33,0,4.66,0.04
1230773,10.62,2445,4.57,0,0.74,0
1393798,25.88,2445,11.26,0,1.6,0.04
1190111,31.14,2445,14.55,0,1.02,0
1023356,54.5,2445,25.78,0,1.47,0
801678,27.2,2444,9.51,0,4.09,0
484313,86.38,2443,38.97,0,4.22,0
1324900,23.82,2442,11.66,0,0.25,0
962610,46.2,2442,16.67,0,6.43,0
222074,29.38,2441,12.11,0,2.58,0
1016493,43.78,2441,17.3,0,4.59,0
1319937,49.04,2441,23,0,1.52,0
300045,65.02,2441,31.4,0,1.11,0
492585,39.54,2440,16.74,0,3.03,0
373932,58.3,2439,28.04,0,1.03,0.04
1475378,46.82,2439,22.1,0,1.31,0
177608,79.09,2439,36.9,0.29,2.21,0
1033613,88.6,2438,41.1,0,3.2,0
293177,103.84,2438,50.73,0,1.11,0.04
832543,28.68,2438,13.6,0,0.74,0
529079,71.88,2437,23.63,0,12.31,0
20564,54.81,2437,25.43,0.17,1.72,0
1481945,70.16,2437,34.87,0,0.21,0
1365760,12.32,2437,5.18,0,0.98,0
112881,33.04,2437,14.67,0,1.85,0
1399878,74.82,2437,31.75,0,5.66,0
353294,27.22,2437,11.56,0,2.05,0
307104,59.42,2436,28.23,0,1.4,0.04
1468665,49.92,2436,14.25,0,10.71,0
414934,77.28,2436,33.35,0,5.21,0.04
389525,46.84,2435,21.83,0.62,0.66,0
181346,102.88,2435,50,0,1.44,0
302460,82.86,2435,41.06,0,0.37,0
539672,98.6,2435,47.25,0,2.05,0
1523257,36.9,2435,17.92,0,0.53,0
1412260,45.18,2435,11.46,0,11.13,0
291030,17.3,2435,7.25,0,1.4,0
100380,30.38,2434,10.63,0,4.56,0
564329,79.24,2434,38.63,0,0.99,0
91929,84.62,2434,40.96,0,1.19,0.08
596688,37.08,2434,17.06,0,1.48,0
1045011,71.22,2433,34.62,0,0.99,0
36720,74.64,2433,36.17,0,1.15,0
1212150,46.1,2433,22.35,0,0.7,0
934406,28.08,2432,13.18,0,0.78,0.04
606486,48.64,2432,23.91,0,0.41,0
1515008,38.2,2432,17.54,0,1.56,0
73446,44.58,2431,18.14,0,4.07,0.04
1524316,50.54,2431,22.68,0,2.59,0
1448368,84.68,2430,41.35,0,0.99,0
159863,50.52,2430,23.57,0,1.69,0
418255,79.92,2430,37.66,0,2.3,0
841488,46.92,2430,20.87,0,2.59,0
488262,80.4,2429,38.64,0,1.56,0
455306,95.84,2429,47.84,0,0.08,0
947317,74.7,2429,36.07,0,1.28,0
1431107,62.46,2429,30.61,0,0.62,0
880243,44.1,2429,19.28,0.04,2.63,0.04
172677,38.3,2429,18.12,0,0.95,0.04
360479,109.81,2429,51,0.13,3.71,0
804433,103.68,2429,51.51,0,0.33,0
937218,21.9,2428,10.13,0,0.82,0
694677,72.52,2428,34.55,0.04,1.65,0
302962,68.36,2427,25.03,0,9.15,0
556688,44.02,2427,20.98,0,1.03,0
174973,38.4,2427,18.42,0,0.7,0.04
86156,91.4,2427,43.14,0.5,1.73,0.04
